"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"SYLATR";2021;"AD";"Court";14,7739772727272;16,2302556818182;17,0519999999999;18,1161971830986;20,8949182752179;"Terrestre"
"TROTRO";2021;"AD";"Court";8,28994400895857;9,47866004962779;9,9690149778016;10,6231140350877;11,8676381381381;"Terrestre"
"TURMER";2021;"AD";"Court";76,4843982342009;83,365384615385;87,052057725576;91,696415564176;102,235692942516;"Terrestre"
"TURPHI";2021;"AD";"Court";60,0057312398642;64,1776040519709;67,2541812820905;71,394957983193;83,0406779496158;"Terrestre"
"AEGCAU";2022;"AD";"Court";7,13179215299468;7,50691489361702;7,75893682588598;8,11652892561983;8,37428444505194;"Terrestre"
"CETCET";2022;"AD";"Court";11,6549823885976;13,1402255639098;14,5080589358148;15,25;16,5629679144385;"Terrestre"
"ERIRUB";2022;"AD";"Court";14,6;15,6778523489933;16,3620689655172;17,2;21,3151544401544;"Terrestre"
"FRICOE";2022;"AD";"Court";18,5894163860831;20,4151958895311;21,2409638554217;21,983207070707;24,1147948350072;"Terrestre"
"PAPALU";2022;"AD";"Court";9,82689013946661;10,2253846153846;10,4173228346456;10,6977409036385;11,0292726010977;"Terrestre"
"PARCAE";2022;"AD";"Court";9,36691204051013;10,2481751824818;10,5498490320289;11,017578125;12,0218253968254;"Terrestre"
"PARMAJ";2022;"AD";"Court";15,5981814245508;16,9933774834437;17,6751592356687;18,4157154060648;20,1473548016101;"Terrestre"
"PASDOM";2022;"AD";"Court";24,5115131578947;26,1651923076924;27,7892405063291;29,0243602321969;31,1715708788481;"Terrestre"
"PHYCOL";2022;"AD";"Court";6,54523184601924;7,09918699186993;7,38782608695652;7,7172995780591;9,0003997378768;"Terrestre"
"PRUMOD";2022;"AD";"Court";16,578947368421;18,0147058823529;18,7352941176471;19,6595744680851;22,6425992779783;"Terrestre"
"PYRULA";2022;"AD";"Court";19,8767168674699;20,6879651162791;22,9421965317919;24,0155249441549;27,3594478527607;"Terrestre"
"SYLATR";2022;"AD";"Court";14,8283615591398;16,1;16,8851351351351;17,8783783783783;20,3247796709752;"Terrestre"
"TROTRO";2022;"AD";"Court";7,98940983606557;9,26997632435632;9,89849494949495;10,4859625668449;12,2739673913043;"Terrestre"
"TURMER";2022;"AD";"Court";75,8480953467151;83,6608944389764;87,2263977063282;91,83486328125;101,31881533101;"Terrestre"
"TURPHI";2022;"AD";"Court";59,0802685950413;63,583083387201;66,5342996760556;70,2317710598811;78,155464385212;"Terrestre"
"ERIRUB";1990;"JUV";"Court";15,696;16,8518918918918;17,64;18,0633802816901;18,2345070422535;"Terrestre"
"PARCAE";1990;"JUV";"Court";10,2876838235294;11,4705882352941;11,6417910447761;12,3809523809524;13,5042242703533;"Terrestre"
"PARMAJ";1990;"JUV";"Court";17,3553391362253;17,4095557458143;17,4697964231355;17,5300371004566;17,5842537100457;"Terrestre"
"PHYCOL";1990;"JUV";"Court";6,90550104073747;7,12280701754386;7,80769230769231;7,86440677966105;8,37916795069338;"Terrestre"
"PRUMOD";1990;"JUV";"Court";16,9016304347827;17,125;17,3731884057972;17,6213768115943;17,8447463768116;"Terrestre"
"SYLATR";1990;"JUV";"Court";17,7029484029484;17,7567567567567;18,5223880597015;18,5396825396825;18,7766955266955;"Terrestre"
"TROTRO";1990;"JUV";"Court";8,4104347826087;8,97391304347826;9,6;10,3;10,93;"Terrestre"
"TURMER";1990;"JUV";"Court";83,6833999999999;83,834;84,0013333333333;84,1686666666667;84,3192666666667;"Terrestre"
"TURPHI";1990;"JUV";"Court";62;62;62;62;62;"Terrestre"
"AEGCAU";1991;"JUV";"Court";7,18095238095238;7,70426065162907;8,28571428571429;8,3997378768021;8,50235910878113;"Terrestre"
"ERIRUB";1991;"JUV";"Court";15,3852631578947;16,6896281800391;16,8835616438356;17,7306638566912;19,6609476757242;"Terrestre"
"PARCAE";1991;"JUV";"Court";10,6716417910448;10,6716417910448;10,6716417910448;10,6716417910448;10,6716417910448;"Terrestre"
"PARMAJ";1991;"JUV";"Court";14,4588815789474;15,6025219298246;15,8933333333334;16,1726437976438;17,2635233918129;"Terrestre"
"PHYCOL";1991;"JUV";"Court";6,11636363636364;6,21626794258373;6,32727272727272;6,49150521609539;6,63931445603579;"Terrestre"
"PRUMOD";1991;"JUV";"Court";16,1435504201681;16,3766806722689;16,6357142857143;17,2526397515528;17,8078726708075;"Terrestre"
"SYLATR";1991;"JUV";"Court";15,8171298058621;16,1172440045679;16,4507042253521;16,9647887323944;17,4274647887324;"Terrestre"
"TURMER";1991;"JUV";"Court";73,0725108225108;77,7599667774086;79,0551181102362;79,6339527680991;83,0690476190476;"Terrestre"
"ERIRUB";1992;"JUV";"Court";16,3199999999999;16,3199999999999;16,3199999999999;16,3199999999999;16,3199999999999;"Terrestre"
"PAPALU";1992;"JUV";"Court";10,6197033898305;10,8580508474576;11,1228813559322;11,3877118644068;11,6260593220339;"Terrestre"
"PARMAJ";1992;"JUV";"Court";16,774834437086;16,774834437086;16,774834437086;16,774834437086;16,774834437086;"Terrestre"
"PRUMOD";1992;"JUV";"Court";16,6357142857143;16,6357142857143;16,6357142857143;17,2526397515528;17,8078726708075;"Terrestre"
"SYLATR";1992;"JUV";"Court";19,6119402985075;19,6119402985075;19,6119402985075;19,6119402985075;19,6119402985075;"Terrestre"
"TURMER";1992;"JUV";"Court";82,1303815594974;84,7692761605036;86,433064516129;91,5996951219512;97,3135162601626;"Terrestre"
"TURPHI";1992;"JUV";"Court";62,5927966101694;63,7330508474576;65;66,1374999999999;67,1612499999997;"Terrestre"
"AEGCAU";1993;"JUV";"Court";6,89025423728817;6,97033898305086;7,125;7,47258771929825;8,07357456140351;"Terrestre"
"ERIRUB";1993;"JUV";"Court";14,1056338028169;15,5675675675675;16,3199999999999;16,6956521739131;17,9963257807716;"Terrestre"
"FRICOE";1993;"JUV";"Court";18,3688235294118;18,9190045248869;19,5303167420815;20,141628959276;20,6918099547512;"Terrestre"
"PARCAE";1993;"JUV";"Court";7,59582767978288;9,88952020202017;10,3174603174603;10,5931738366988;11,9779265873016;"Terrestre"
"PARMAJ";1993;"JUV";"Court";15,5208333333333;15,8790064102564;16,5555555555556;17,2384722222222;18,6808750000001;"Terrestre"
"PHYCOL";1993;"JUV";"Court";5,83052631578947;6,10526315789474;7,25;7,38181818181818;7,50484848484848;"Terrestre"
"PRUMOD";1993;"JUV";"Court";16,8976260504201;18,1323529411765;18,4029850746269;19,1105072463769;19,8550724637682;"Terrestre"
"PYRULA";1993;"JUV";"Court";20,2982142857142;20,7321428571428;21,2142857142857;21,6964285714285;22,1303571428571;"Terrestre"
"SYLATR";1993;"JUV";"Court";14,5928609530583;15;15,6842105263158;17,7567567567567;19,551744472957;"Terrestre"
"TROTRO";1993;"JUV";"Court";8,58;9;9,59999999999997;9,79591836734697;11,5395918367347;"Terrestre"
"TURMER";1993;"JUV";"Court";71,7971940751258;80,32;85,4745457298607;89,22265625;95,6601628829826;"Terrestre"
"TURPHI";1993;"JUV";"Court";60,7979036574486;63,6315789473684;65,8739495798317;66,4322033898304;68,8659476117103;"Terrestre"
"ERIRUB";1994;"JUV";"Court";16,0184210526316;16,1953298739807;17,5135135135135;18,5497963717141;18,9544520547945;"Terrestre"
"PAPALU";1994;"JUV";"Court";11,4787946428571;11,6629464285714;11,8675595238095;12,0721726190476;12,2563244047619;"Terrestre"
"PARCAE";1994;"JUV";"Court";10,15625;10,15625;10,15625;10,15625;10,15625;"Terrestre"
"SYLATR";1994;"JUV";"Court";16,2827529021559;16,8275290215589;17,4328358208955;17,5649027589326;17,683763003166;"Terrestre"
"ERIRUB";1995;"JUV";"Court";15,1683673469388;15,7808219178082;16,4571428571429;17,8247471405615;18,2535211267606;"Terrestre"
"PHYCOL";1995;"JUV";"Court";6,78204545454545;6,92045454545454;7,07424242424242;7,2280303030303;7,36643939393939;"Terrestre"
"PRUMOD";1995;"JUV";"Court";17,3805970149254;17,3805970149254;17,3805970149254;17,3805970149254;17,3805970149254;"Terrestre"
"SYLATR";1995;"JUV";"Court";17,2421801643192;17,2968016431925;17,3574921752739;17,4181827073552;17,4728041862285;"Terrestre"
"TROTRO";1995;"JUV";"Court";7,8139534883721;7,8139534883721;7,8139534883721;7,8139534883721;7,8139534883721;"Terrestre"
"TURMER";1995;"JUV";"Court";81,4998834425403;82,5886781754032;83,3293010752688;85,3811475409836;90,0102459016393;"Terrestre"
"AEGCAU";1996;"JUV";"Court";8,16255183413078;8,36236044657097;8,64191063174116;9,00832049306628;9,44265023112481;"Terrestre"
"ERIRUB";1996;"JUV";"Court";15,0475352112676;15,4633204633205;16,3885714285714;16,4571428571429;16,9219387755102;"Terrestre"
"PAPALU";1996;"JUV";"Court";10,0826940729085;10,1011342774718;10,1216233936533;10,1421125098348;10,1605527143981;"Terrestre"
"PARCAE";1996;"JUV";"Court";10,5465686274509;10,8333333333333;10,8333333333333;10,8333333333333;13;"Terrestre"
"PARMAJ";1996;"JUV";"Court";15,9804200913242;16,4480519480519;16,6644736842105;17,3493150684931;18,3831168831169;"Terrestre"
"PHYCOL";1996;"JUV";"Court";6,36833084947839;6,65573770491806;6,65573770491806;7,00603968938741;7,34944178628389;"Terrestre"
"PRUMOD";1996;"JUV";"Court";17,4745665057068;18,2474789915966;18,866281512605;19,3539563213345;19,9099424751244;"Terrestre"
"SYLATR";1996;"JUV";"Court";15,21904342723;15,3154342723005;15,4225352112676;16,2995028997515;17,0887738193869;"Terrestre"
"TROTRO";1996;"JUV";"Court";9;9;9;9;9;"Terrestre"
"TURMER";1996;"JUV";"Court";83,9888416111447;83,9922622652937;83,996062992126;85,170031496063;86,2266031496063;"Terrestre"
"TURPHI";1996;"JUV";"Court";71,2173913043478;71,2173913043478;71,2173913043478;71,2173913043478;71,2173913043478;"Terrestre"
"PARCAE";1997;"JUV";"Court";10,15625;10,15625;10,15625;10,15625;10,15625;"Terrestre"
"PHYCOL";1997;"JUV";"Court";6,78416666666666;6,94166666666667;7,06140350877193;7,22173489278752;7,48884015594542;"Terrestre"
"TURPHI";1997;"JUV";"Court";68,415254237288;68,415254237288;68,415254237288;68,415254237288;68,415254237288;"Terrestre"
"ERIRUB";1998;"JUV";"Court";14,7945205479452;15,762077922078;17,0032799536948;17,3314285714285;18,9640748601196;"Terrestre"
"PAPALU";1998;"JUV";"Court";10,1178660049628;10,4528535980149;10,7448107448107;11,1142113095238;11,6582961309524;"Terrestre"
"PARCAE";1998;"JUV";"Court";12,8030303030302;12,8030303030302;12,8030303030302;12,8030303030302;12,8030303030302;"Terrestre"
"PARMAJ";1998;"JUV";"Court";15,0208108108108;16,5555555555556;16,7887323943662;17,6447368421053;19,3825210084034;"Terrestre"
"PHYCOL";1998;"JUV";"Court";6,54838709677419;6,65573770491806;7;7,38181818181818;7,98153153153153;"Terrestre"
"PRUMOD";1998;"JUV";"Court";17,7231912442396;18,1351382488479;18,5928571428571;19,0821428571428;19,5225;"Terrestre"
"SYLATR";1998;"JUV";"Court";14,9391891891892;16,4507042253521;17;18;19,0631578947368;"Terrestre"
"TURMER";1998;"JUV";"Court";85,0636103339744;86,3127950690679;87,7007781080608;89,0887611470536;90,3379458821472;"Terrestre"
"TURPHI";1998;"JUV";"Court";66,8879683840748;67,1653981264636;67,4736533957845;67,7819086651055;68,0593384074943;"Terrestre"
"AEGCAU";1999;"JUV";"Court";7,42524585921326;8,0695652173913;8,64912280701754;9,25238095238095;10,2137129665256;"Terrestre"
"ERIRUB";1999;"JUV";"Court";14,9594594594594;16,7835616438356;18,8936170212766;19,3359304764759;20,8233832058093;"Terrestre"
"FRICOE";1999;"JUV";"Court";18,5926829268293;19,9756097560976;21,5121951219512;22,4227642276423;23,2422764227643;"Terrestre"
"PARCAE";1999;"JUV";"Court";8,65079365079365;10,6225680933852;10,8333333333333;11,3492063492064;13,0524193548387;"Terrestre"
"PARMAJ";1999;"JUV";"Court";14,6024145468999;16,8971067548418;17,8800000000001;19,0078511610202;19,9006849315068;"Terrestre"
"PHYCOL";1999;"JUV";"Court";6,11278890600926;6,73214285714286;7,12280701754386;7,51851851851852;8,20827770360481;"Terrestre"
"PRUMOD";1999;"JUV";"Court";15,8840579710145;15,8840579710145;15,8840579710145;15,8840579710145;15,8840579710145;"Terrestre"
"PYRULA";1999;"JUV";"Court";21,7782040662651;21,8632906626506;21,9578313253012;22,2289156626506;22,4728915662651;"Terrestre"
"SYLATR";1999;"JUV";"Court";16,2887091038406;17;17,51;18,4010344827587;20,8975352112676;"Terrestre"
"TURMER";1999;"JUV";"Court";83,2866422466422;85,6587301587302;85,7073170731708;89,0645161290323;98,9134828629032;"Terrestre"
"AEGCAU";2000;"JUV";"Court";7,20188053097345;7,93220338983053;8,0695652173913;8,14035087719298;9,53508771929825;"Terrestre"
"CETCET";2000;"JUV";"Court";14,0058333333333;14,0583333333333;14,1166666666667;14,175;14,2275;"Terrestre"
"ERIRUB";2000;"JUV";"Court";14,7945205479452;15,7808219178082;16,3274411570092;16,6530612244898;18,090989774262;"Terrestre"
"FRICOE";2000;"JUV";"Court";19,764705882353;21;21,5121951219512;21,84;26,0757016840417;"Terrestre"
"PAPALU";2000;"JUV";"Court";9,96129326047359;10,2479027920082;10,3352864583333;10,6608072916667;10,8913845486111;"Terrestre"
"PARCAE";2000;"JUV";"Court";9,23951612903226;10,3174603174603;10,6716417910448;11,171875;11,5815479056331;"Terrestre"
"PARMAJ";2000;"JUV";"Court";14,4943976115209;15,8184931506849;16,7887323943662;17,6447368421053;18,887323943662;"Terrestre"
"PASDOM";2000;"JUV";"Court";26,9090909090909;26,9090909090909;26,9090909090909;26,9090909090909;26,9090909090909;"Terrestre"
"PHYCOL";2000;"JUV";"Court";6,10526315789474;6,56603773584906;6,76666666666666;7,25;8,39437939110072;"Terrestre"
"PRUMOD";2000;"JUV";"Court";16,6045115332429;17,6286764705882;18,930909090909;19,4326241134752;20,7575757575757;"Terrestre"
"PYRULA";2000;"JUV";"Court";19,8795731707316;20,8735518292682;21,3970727848101;21,7386806231743;21,9759615384615;"Terrestre"
"SYLATR";2000;"JUV";"Court";15,5936624472574;16,7702702702702;17,4788732394366;18,25;19,4564568764569;"Terrestre"
"TROTRO";2000;"JUV";"Court";8,17021276595744;8,47058823529412;8,81632653061227;9,19148936170212;9,71499556344279;"Terrestre"
"TURMER";2000;"JUV";"Court";71,0129476584021;77,1516393442623;82,0196850393701;84,6067415730336;92,102479338843;"Terrestre"
"TURPHI";2000;"JUV";"Court";57,6926150121064;62,6910696481981;63,9075630252099;63,9075630252099;63,9861344537815;"Terrestre"
"AEGCAU";2001;"JUV";"Court";6,93177966101697;7,76610169491526;8,07017543859649;8,48946135831384;9,15789473684211;"Terrestre"
"CETCET";2001;"JUV";"Court";12,9680672870437;14,8897637795275;14,9509803921569;15,1239669421488;15,3454675603566;"Terrestre"
"ERIRUB";2001;"JUV";"Court";14;15,4372003835091;16,054054054054;16,7232088181261;18,2991549295775;"Terrestre"
"FRICOE";2001;"JUV";"Court";18,0891654151469;18,5865694057069;19,1392405063291;19,5446202531646;19,9094620253165;"Terrestre"
"PAPALU";2001;"JUV";"Court";9,27118440057776;10,1094470046083;10,3825136612022;11,3873106060606;12,0737465659341;"Terrestre"
"PARCAE";2001;"JUV";"Court";9,01598011363634;9,9242424242424;10,4838709677419;10,8333333333333;12;"Terrestre"
"PARMAJ";2001;"JUV";"Court";14,3809833333334;15,4137931034483;15,9288095238095;17,0182291666667;19,9542384906454;"Terrestre"
"PASDOM";2001;"JUV";"Court";24,390473342447;24,8257860560492;25,3201731601732;25,9205555555556;26,6420555555556;"Terrestre"
"PHYCOL";2001;"JUV";"Court";5,95;6,65573770491806;7,25;7,91259554669327;9,12704918032788;"Terrestre"
"PRUMOD";2001;"JUV";"Court";15,6132406223359;17,2455985915493;17,8695652173914;18,9311594202899;20,1470588235294;"Terrestre"
"PYRULA";2001;"JUV";"Court";18,8058164396578;19,5120333790212;20,1871118012422;20,6845091077492;21,1458155487805;"Terrestre"
"SYLATR";2001;"JUV";"Court";14,6;16;16,7702702702702;17,7567567567567;18,7432432432432;"Terrestre"
"TROTRO";2001;"JUV";"Court";7,448;8,27332242225861;8,7717996289425;9,59999999999997;10,4347826086957;"Terrestre"
"TURMER";2001;"JUV";"Court";72,3236641221374;81,1503759398495;84,336;88,352;93,6982150031567;"Terrestre"
"TURPHI";2001;"JUV";"Court";59,1386590229311;65,6173282753017;66,5652173913043;68,8089755639098;74,5714336158191;"Terrestre"
"AEGCAU";2002;"JUV";"Court";7,00564516129032;7,84974724947965;8,14035087719298;8,44978783592645;8,895;"Terrestre"
"CETCET";2002;"JUV";"Court";11,1471202064897;12,4414916885389;13,2308362369338;14,79607771261;15,5328629032258;"Terrestre"
"ERIRUB";2002;"JUV";"Court";14,595652173913;15,6521739130435;16,3668828066344;17,0067567567567;18,2680726800779;"Terrestre"
"FRICOE";2002;"JUV";"Court";18,0596385542169;18,9307228915663;19,5707090275087;20,3057228915663;24,0000410396717;"Terrestre"
"PAPALU";2002;"JUV";"Court";9,50249245703791;10,1744186046512;10,8695652173913;11,1228813559322;13,7434600627834;"Terrestre"
"PARCAE";2002;"JUV";"Court";9,219921875;9,88;10,2903091060986;10,7509176484519;11,8518081157194;"Terrestre"
"PARMAJ";2002;"JUV";"Court";14,5125143678161;15,8824307642765;16,341935483871;17,1148648648649;18,4707792207792;"Terrestre"
"PASDOM";2002;"JUV";"Court";26,3049589201878;27,1745892018779;28,1408450704226;28,9732003129891;29,7223200312989;"Terrestre"
"PHYCOL";2002;"JUV";"Court";6,07784980237154;6,67256637168141;6,90247933884299;7,25;8,08421052631579;"Terrestre"
"PRUMOD";2002;"JUV";"Court";15,7956408514493;17,5823757763975;18,0054671717171;19,1117238562092;20,6229978661044;"Terrestre"
"PYRULA";2002;"JUV";"Court";19,8762518142235;20,4939759036145;20,4969879518072;20,8424367331289;30,1150978915663;"Terrestre"
"SYLATR";2002;"JUV";"Court";15;16,06;16,8092105263158;17,6206896551724;19,4933333333333;"Terrestre"
"TROTRO";2002;"JUV";"Court";7,63951367781155;8,4628312863607;8,79077196095831;9,32741792369124;10,218316373728;"Terrestre"
"TURMER";2002;"JUV";"Court";72,4430894308943;81,0923076923076;85,0495867768595;89,22265625;99,7827868852459;"Terrestre"
"TURPHI";2002;"JUV";"Court";59,0722632550778;64,0239130434783;66,0652173913043;69,6282906599353;76,2087355688896;"Terrestre"
"AEGCAU";2003;"JUV";"Court";6,396588431448;7,5;8;8,14035087719298;8,95;"Terrestre"
"CETCET";2003;"JUV";"Court";11,5017105263158;12,2;13,8870967741936;14,0583333333333;14,6836592741936;"Terrestre"
"ERIRUB";2003;"JUV";"Court";14,1612449869224;15,351081081081;16,0618096357227;16,8902568849804;18,494939564867;"Terrestre"
"FRICOE";2003;"JUV";"Court";17,7599999999999;19,4896064301552;19,764021603656;20,6839662447258;22,3245508982035;"Terrestre"
"PAPALU";2003;"JUV";"Court";9,09283112151965;9,92063492063492;10,3846153846154;10,7581967213115;12,905505952381;"Terrestre"
"PARCAE";2003;"JUV";"Court";7,54455223880597;9,8015873015873;10,3127383676583;10,7867602473927;11,7348791755508;"Terrestre"
"PARMAJ";2003;"JUV";"Court";14,5624352704257;15,6842105263158;16,3094594594595;17,3133802816901;18,625;"Terrestre"
"PASDOM";2003;"JUV";"Court";22,0248347701149;24,3287671232877;25,6533333333334;26,6563235294118;33,115;"Terrestre"
"PHYCOL";2003;"JUV";"Court";5,67982695810567;6,44444444444445;6,79279279279279;7,18957053047964;8,6179711569977;"Terrestre"
"PRUMOD";2003;"JUV";"Court";15,154313561682;17,2174010791366;18,1531843156843;19,3753650227126;20,4212754163963;"Terrestre"
"PYRULA";2003;"JUV";"Court";19,012619570121;20,5;21,2142857142857;21,9578313253012;22,6946984522327;"Terrestre"
"SYLATR";2003;"JUV";"Court";14,7972972972972;16;16,7702702702702;17,5;19,6726439232409;"Terrestre"
"TROTRO";2003;"JUV";"Court";5,30680851063829;8;8,68363636363635;9,02999999999999;10,3105920444033;"Terrestre"
"TURMER";2003;"JUV";"Court";64,7823952836949;80,900826446281;83,6666666666667;88,2421875;94,7571525746547;"Terrestre"
"TURPHI";2003;"JUV";"Court";56,7418987530799;63,2318961795813;65,1150442477876;66,5017841213202;80,2737341772152;"Terrestre"
"AEGCAU";2004;"JUV";"Court";6,69733606557379;7,71735537190083;7,89025974025974;8,34687778768957;9,09868421052632;"Terrestre"
"CETCET";2004;"JUV";"Court";11,9821428571429;12,6313717285454;13,3090909090909;14,0665322580645;15,3549755184332;"Terrestre"
"ERIRUB";2004;"JUV";"Court";14,1971830985915;15,4285714285714;16,1052631578947;16,7671232876712;18,3234107346783;"Terrestre"
"FRICOE";2004;"JUV";"Court";16,6741265060241;19,8397267472413;20,2498936924167;21,3064257028113;23,6996666666667;"Terrestre"
"PAPALU";2004;"JUV";"Court";9,61538461538461;10,3305785123967;10,6714370703332;11,0447068612391;11,9176136363636;"Terrestre"
"PARCAE";2004;"JUV";"Court";8,93473282442746;9,8642424242424;10,2362204724409;10,7926065162907;11,8650793650794;"Terrestre"
"PARMAJ";2004;"JUV";"Court";14,6657171052632;15,8933333333334;16,4480519480519;17,2238990305281;19,2189864864865;"Terrestre"
"PASDOM";2004;"JUV";"Court";21,1734133554084;23,0921052631579;24,4977168949772;25,6339869281047;27,9692378413165;"Terrestre"
"PHYCOL";2004;"JUV";"Court";6;6,58528045364486;6,88135593220342;7,25;8,44192037470729;"Terrestre"
"PRUMOD";2004;"JUV";"Court";15,580315842246;16,9692028985507;17,8695652173914;18,5928571428571;20,0864661654135;"Terrestre"
"PYRULA";2004;"JUV";"Court";17,8315217391304;19,6406398479569;20,7972972972973;21,0189873417721;21,6144054878048;"Terrestre"
"SYLATR";2004;"JUV";"Court";14,9447350993377;16,1152485445588;16,8275203609949;17,7321924603175;19,2638888888889;"Terrestre"
"TROTRO";2004;"JUV";"Court";7,91375257731956;8,34782608695653;9;9,62424242424242;10,5921702127659;"Terrestre"
"TURMER";2004;"JUV";"Court";70,6756411450381;80,8527309384164;84,6626984126984;88,515059092642;94,0921204526664;"Terrestre"
"TURPHI";2004;"JUV";"Court";56,4344827586207;61,4249999999997;63,7232142857143;66,2999999999997;73,5337568058077;"Terrestre"
"AEGCAU";2005;"JUV";"Court";7,37015065913374;7,73333333333333;8;8,22938596491228;9,72258658806192;"Terrestre"
"CETCET";2005;"JUV";"Court";11,2196428571429;12,4259259259259;13,2166666666667;13,6409448818897;15,1144444444445;"Terrestre"
"ERIRUB";2005;"JUV";"Court";14,405;15,5;16,25;16,9929577464789;18,7342082574959;"Terrestre"
"FRICOE";2005;"JUV";"Court";18,2976851851852;18,9259259259259;20,3977485928706;21,0662789460619;22,9241014120668;"Terrestre"
"PAPALU";2005;"JUV";"Court";8,85416666666667;9,91443452380952;10,4166666666667;10,7461898053279;11,4218975686086;"Terrestre"
"PARCAE";2005;"JUV";"Court";9,0892561983471;9,93766983695652;10,4244759029281;10,8333333333333;12,0939265050282;"Terrestre"
"PARMAJ";2005;"JUV";"Court";14,8001417490701;16,0381944444444;16,6644736842105;17,3493150684931;18,625;"Terrestre"
"PASDOM";2005;"JUV";"Court";20,7769230769231;24,7483443708609;25,796992481203;26,3561643835616;28,3163023596122;"Terrestre"
"PHYCOL";2005;"JUV";"Court";6,27027027027027;6,65573770491806;6,85454545454545;7,19008264462811;7,85112230874945;"Terrestre"
"PRUMOD";2005;"JUV";"Court";14,8349063108372;17,0866604477612;17,6810064935065;18,7230280748663;20,3948822463769;"Terrestre"
"PYRULA";2005;"JUV";"Court";18,4188336166753;20;20,4057692307692;21,1285056967572;23,1479112363509;"Terrestre"
"SYLATR";2005;"JUV";"Court";14,6;15,8486842105263;16,7;17,4921875;18,9132953377558;"Terrestre"
"TROTRO";2005;"JUV";"Court";7,77161410018555;8,34782608695653;8,72727272727272;9,26403061224491;10,6598418972332;"Terrestre"
"TURMER";2005;"JUV";"Court";71,1563567362429;80,6785714285714;84,0401785714286;88,7682926829269;97,1917293233082;"Terrestre"
"TURPHI";2005;"JUV";"Court";60,6858335910919;64,4664940364092;67,287942477876;69,9977678571429;77,2902960401307;"Terrestre"
"AEGCAU";2006;"JUV";"Court";6,81357377049182;7,63157894736842;7,86440677966105;8,18823529411763;9,11052631578947;"Terrestre"
"CETCET";2006;"JUV";"Court";10,9923648648649;12,2;13,3134920634921;13,9283333333333;15,8024813895782;"Terrestre"
"ERIRUB";2006;"JUV";"Court";14,1115089514067;15,312676056338;16;16,7671232876712;18,7397260273972;"Terrestre"
"FRICOE";2006;"JUV";"Court";17,0780268730831;18,5379746835443;20,0666666666667;20,8585858585859;22,1275257338926;"Terrestre"
"PAPALU";2006;"JUV";"Court";9,27815082644628;10,0508711038519;10,4166666666667;10,5846774193548;11,7230425824176;"Terrestre"
"PARCAE";2006;"JUV";"Court";8,84956709956707;9,8484848484848;10,3174603174603;10,8333333333333;12,1350806451613;"Terrestre"
"PARMAJ";2006;"JUV";"Court";14,2882177631579;15,6842105263158;16,4480519480519;17,3940297980511;19,0843131944445;"Terrestre"
"PASDOM";2006;"JUV";"Court";16,5572183098592;22,8255839822024;25,1644295302013;25,6944444444444;30,8321428571429;"Terrestre"
"PHYCOL";2006;"JUV";"Court";5,90649717514124;6,54838709677419;6,82352941176469;7,11818181818181;8,15488721804511;"Terrestre"
"PRUMOD";2006;"JUV";"Court";15,6301601890756;17,21875;18,0677398989899;18,8834412580944;20,4191370223979;"Terrestre"
"PYRULA";2006;"JUV";"Court";20,7451688555346;20,7565666041275;20,7692307692308;22,1971153846154;23,4822115384615;"Terrestre"
"SYLATR";2006;"JUV";"Court";14,9943708609271;16,092205882353;16,7702702702702;17,7430555555556;19,8142857142857;"Terrestre"
"TROTRO";2006;"JUV";"Court";7,62878787878788;8,63999999999997;8,94117647058824;9,7;10,5;"Terrestre"
"TURMER";2006;"JUV";"Court";73,6358287705326;79,6222450778725;83,133205300557;85,9724409448819;93,9294281411962;"Terrestre"
"TURPHI";2006;"JUV";"Court";58,1689075630251;65,1130434782609;67,4050589836661;71,0275;84,5222806677019;"Terrestre"
"AEGCAU";2007;"JUV";"Court";6,76666666666666;7,73333333333333;8;8,51961722488038;9,52008196721315;"Terrestre"
"CETCET";2007;"JUV";"Court";11,3985969387755;12,3789540816327;13,0714285714286;14,8894308943089;15,6405487804877;"Terrestre"
"ERIRUB";2007;"JUV";"Court";14,4;15,7183098591549;16,3199999999999;17,3959731543625;19,3130124027749;"Terrestre"
"FRICOE";2007;"JUV";"Court";18,4247895622895;19,9123517786561;20,5058139534884;21,0664556962025;24,0325152439024;"Terrestre"
"PAPALU";2007;"JUV";"Court";9,25323726624016;10,0806451612903;10,5846774193548;10,9126984126984;11,7032490079365;"Terrestre"
"PARCAE";2007;"JUV";"Court";8,86363636363632;9,8484848484848;10,4198473282443;10,8502604166667;11,9204977897367;"Terrestre"
"PARMAJ";2007;"JUV";"Court";14,4961895743146;15,7632826857443;16,5555555555556;17,3493150684931;19,1283783783784;"Terrestre"
"PASDOM";2007;"JUV";"Court";23,4363879176379;24,6875000000001;25,4882263407647;28,3975000000001;32,9028571428571;"Terrestre"
"PHYCOL";2007;"JUV";"Court";6,1730404551201;6,76666666666666;7,11320754716981;7,38181818181818;8,57989898989899;"Terrestre"
"PRUMOD";2007;"JUV";"Court";15,5681818181818;17,4871268656716;18,1810703902494;19,0208333333333;20,8569639328063;"Terrestre"
"PYRULA";2007;"JUV";"Court";17,9306511848716;20;20,6320754716981;21,3113728800553;22,6774367088608;"Terrestre"
"SYLATR";2007;"JUV";"Court";14,5225;16;16,9483665884194;17,9982394366197;20,2381038647343;"Terrestre"
